ICON_SKILL_MARUTGRASP.BMP,3128,506278
ICON_SKILL_P_ABHIDHA.bmp,3126,509406
ICON_SKILL_P_agnisanatha 01.bmp,3126,512532
ICON_SKILL_P_ATANIROCA.BMP,3126,515658
ICON_SKILL_P_BALUCA02.bmp,3126,518784
ICON_SKILL_P_BALUCA03.bmp,3128,521910
ICON_SKILL_P_BALUCA.BMP,3126,525038
ICON_SKILL_P_BARUNAFORCE01.BMP,3126,528164
ICON_SKILL_P_BARUNAFORCE.BMP,3126,531290
ICON_SKILL_P_BISAPOISON.BMP,3128,534416
ICON_SKILL_P_BISHUNUZROCA.BMP,3128,537544
ICON_SKILL_P_BLAST.BMP,3128,540672
ICON_SKILL_P_CUNDALINIRISE02.bmp,3126,543800
ICON_SKILL_P_CUNDALINIRISE03.BMP,3128,546926
ICON_SKILL_P_CUNDALINIRISE04.bmp,3126,550054
ICON_SKILL_P_CUNDALINIRISE.BMP,3126,553180
ICON_SKILL_P_DORBAFORCE.BMP,3126,556306
ICON_SKILL_P_DVAIGUNA.bmp,3128,559432
ICON_SKILL_P_DVAIRADAROKA.bmp,3126,562560
ICON_SKILL_P_GLOVEMASTER.BMP,3126,565686
ICON_SKILL_P_himasanatha 01.bmp,3126,568812
ICON_SKILL_P_INCRESECHACRA_DEVA.BMP,3126,571938
ICON_SKILL_P_LAKSROKA02.bmp,3126,575064
ICON_SKILL_P_LAKSROKA.bmp,3126,578190
ICON_SKILL_P_MAGICWEAPONMASTER.BMP,3128,581316
ICON_SKILL_P_MASEMASTER.BMP,3126,584444
ICON_SKILL_P_NAKARAROKA.BMP,3126,587570
ICON_SKILL_P_ORAAMOR.BMP,3126,590696
ICON_SKILL_P_ORAPUNCH.BMP,3128,593822
ICON_SKILL_P_PAUBICA.BMP,3128,596950
ICON_SKILL_P_PRAHASTAROKA02.bmp,3126,600078
ICON_SKILL_P_PRAHASTAROKA03.bmp,3128,603204
ICON_SKILL_P_PRAHASTAROKA.bmp,3126,606332
ICON_SKILL_P_PRATYAYA.bmp,3126,609458
ICON_SKILL_P_RAMHAN02.bmp,3126,612584
ICON_SKILL_P_Ramhas.bmp,3126,615710
ICON_SKILL_P_RANGE.BMP,3126,618836
ICON_SKILL_P_rusanatha 01.bmp,3126,621962
ICON_SKILL_P_SAMATE.bmp,3126,625088
ICON_SKILL_P_SAVITRIFORCE01.BMP,3128,628214
ICON_SKILL_P_SAZI02.bmp,3128,631342
ICON_SKILL_P_SAZI03.bmp,3128,634470
ICON_SKILL_P_SAZI.bmp,3128,637598
ICON_SKILL_P_skandapury 01.bmp,3128,640726
ICON_SKILL_P_SPARK.BMP,3128,643854
ICON_SKILL_P_SPEARMASTER.BMP,3126,646982
ICON_SKILL_P_sthiratA.bmp,3126,650108
ICON_SKILL_P_SWORDMASTER.BMP,3126,653234
ICON_SKILL_P_XMASTER.BMP,3126,656360
ICON_SKILL_P_YAKAT.BMP,3126,659486
ICON_SKILL_RADABLOW.BMP,3128,662612
ICON_SKILL_RATRICULS.BMP,3128,665740
ICON_SKILL_RETURNTOWN.BMP,3128,668868
ICON_SKILL_TRIMU_P_AVA1_ZAYASTE.bmp,4152,671996
ICON_SKILL_TRIMU_P_AVA2_TAPASHRASA.bmp,4150,676148
ICON_SKILL_TRIMU_P_AVA3_JAYINLAT.bmp,4150,680298
ICON_SKILL_TRIMU_P_BRA1_CINTANA.bmp,4150,684448
ICON_SKILL_TRIMU_P_BRA2_UPASARGA.bmp,4152,688598
ICON_SKILL_TRIMU_P_BRA3_KHILA.bmp,4150,692750
ICON_SKILL_TRIMU_P_KSHA1_VISTAMBHA.bmp,4152,696900
ICON_SKILL_TRIMU_P_KSHA2_CHEKA.bmp,4150,701052
ICON_SKILL_TRIMU_P_KSHA3-1_MUJCATI.bmp,4152,705202
ICON_SKILL_TRIMU_P_KSHA3_PARA.bmp,4152,709354
ICON_SKILL_TRIMU_P_MAHA1_PARIHARA.bmp,3128,713506
ICON_SKILL_TRIMU_P_MAHA2_RAGGHAS.bmp,4152,716634
ICON_SKILL_TRIMU_P_MAHA3_PAZ.bmp,4150,720786
